# id  R  x  y  vR  vphi  Lz0  Lz_end  dLz  JR0  JR_end  dJR  eR0  eR_end  deR  vR_end
4491 11.1935 7.87102 -7.95868 -0.000403444 0.218606 2.44696 2.44786 0.000903746 0.000145055 0.000143314 -1.74041e-06 2.02874e-06 2.00366e-06 -2.5081e-08 -0.0019735
4492 6.98787 6.83408 1.45799 -0.00268923 0.21747 1.51965 1.51959 -5.93402e-05 0.000445923 0.000474571 2.86479e-05 1.00416e-05 1.06871e-05 6.45467e-07 0.00356828
4493 2.29024 1.60323 1.63549 -0.026733 0.214653 0.491606 0.491608 2.34241e-06 0.00556718 0.00556482 -2.35448e-06 0.000386153 0.000385988 -1.64546e-07 -0.0262572
4494 4.03138 -3.42824 2.12114 -0.00880068 0.212183 0.855391 0.855372 -1.93191e-05 0.00251616 0.00254036 2.42035e-05 0.000100575 0.000101544 9.6881e-07 0.012923
4495 8.15993 2.615 7.72957 -0.0161667 0.221013 1.80345 1.80333 -0.000120853 0.00694897 0.00669032 -0.000258652 0.000131706 0.000126818 -4.88793e-06 -0.00960666
4496 5.10433 -0.188117 5.10086 -0.00600642 0.215299 1.09896 1.09906 0.000100257 0.00129449 0.0012551 -3.93891e-05 4.02979e-05 3.90686e-05 -1.22931e-06 0.00726579
4497 5.55107 -5.35438 1.46461 -0.0052686 0.221999 1.23233 1.23201 -0.000319683 0.00064332 0.000777966 0.000134645 1.78631e-05 2.16066e-05 3.74354e-06 -0.00017208
4498 6.3378 5.74602 -2.67413 -0.000297084 0.210218 1.33232 1.33219 -0.000131363 0.00378738 0.00381111 2.37235e-05 9.71989e-05 9.78168e-05 6.17906e-07 0.0112184
4499 4.67752 -1.73984 -4.3419 0.00109997 0.214967 1.00551 1.00555 3.46913e-05 0.000767974 0.000763872 -4.10212e-06 2.61326e-05 2.59922e-05 -1.4045e-07 -0.00463847
4500 6.45475 -4.13215 4.95874 -0.00465108 0.223338 1.44159 1.44151 -7.71307e-05 0.000922786 0.000916939 -5.8478e-06 2.19028e-05 2.17652e-05 -1.37607e-07 0.00244084
4501 12.8076 -4.39808 12.0288 -0.00189766 0.218691 2.80091 2.80109 0.000174884 0.00028788 0.000231496 -5.63837e-05 3.51745e-06 2.82837e-06 -6.89081e-07 0.000891576
4502 4.94444 -4.90997 0.582795 -0.00114977 0.216377 1.06986 1.06987 7.60764e-06 0.000433331 0.00043172 -1.61073e-06 1.38601e-05 1.38085e-05 -5.16107e-08 0.00212727
4503 7.99274 5.50011 5.79937 -0.000163791 0.221114 1.76731 1.76685 -0.000453495 6.467e-05 6.4864e-05 1.94011e-07 1.25232e-06 1.2564e-06 4.07932e-09 -0.00154772
4504 4.327 -3.42062 -2.64997 0.00528476 0.219782 0.950998 0.950952 -4.60861e-05 0.000389407 0.000405122 1.57152e-05 1.40119e-05 1.4578e-05 5.66103e-07 -0.000551823
4505 4.20997 3.72784 -1.95628 -0.00671024 0.205011 0.86309 0.863111 2.19446e-05 0.00638458 0.00637204 -1.25441e-05 0.000252562 0.000252061 -5.0144e-07 0.0158283
4506 9.57216 8.3989 4.5918 -0.00488488 0.222437 2.1292 2.12506 -0.00413763 0.00111059 0.00110942 -1.17754e-06 1.78482e-05 1.7864e-05 1.57882e-08 0.00127083
4507 6.30748 -0.393239 -6.29521 -0.00986098 0.217459 1.37162 1.36873 -0.00288701 0.00220948 0.00358657 0.00137709 5.51012e-05 8.96031e-05 3.45019e-05 0.00209802
4508 9.32895 -1.25914 9.24358 7.57658e-05 0.219056 2.04356 2.04291 -0.000652664 5.34592e-05 5.49377e-05 1.47854e-06 8.95285e-07 9.2034e-07 2.5055e-08 0.00114215
4509 4.79801 -4.49618 -1.67489 -0.00704389 0.227744 1.09272 1.0928 7.9148e-05 0.00268707 0.00263438 -5.26854e-05 8.40922e-05 8.24387e-05 -1.65348e-06 -0.0112671
4510 7.90017 7.18708 -3.28002 0.00147994 0.220068 1.73857 1.73854 -3.33556e-05 5.5867e-05 5.74263e-05 1.55933e-06 1.09973e-06 1.13045e-06 3.07166e-08 -0.000668556
4511 5.56573 -4.6175 3.1074 -0.000681997 0.224559 1.24983 1.24921 -0.000619948 0.000762514 0.00106266 0.000300145 2.08757e-05 2.9105e-05 8.22937e-06 -0.00117389
4512 3.68726 -0.243356 3.67922 0.0176828 0.216995 0.800117 0.800093 -2.36289e-05 0.00387321 0.00389725 2.404e-05 0.000165412 0.000166442 1.02997e-06 0.0145682
4513 7.27048 -0.269379 7.26549 -0.00854848 0.219856 1.59846 1.59825 -0.000207654 0.00170811 0.00183132 0.000123215 3.6559e-05 3.92003e-05 2.6413e-06 -0.00802855
4514 4.58312 -4.11814 -2.01144 0.000904207 0.21859 1.00182 1.00184 1.59877e-05 7.02898e-05 6.57924e-05 -4.49746e-06 2.40116e-06 2.24749e-06 -1.5367e-07 -0.00203255
4515 3.6253 0.487602 -3.59236 0.00742596 0.222001 0.80482 0.804809 -1.16575e-05 0.000742499 0.000752694 1.01952e-05 3.15644e-05 3.19981e-05 4.33743e-07 -0.00728986
4516 2.57572 -1.82969 1.8129 -0.00194155 0.214805 0.553279 0.553278 -9.15904e-07 0.000470396 0.000471492 1.09611e-06 2.90891e-05 2.91569e-05 6.78122e-08 -0.00309849
4517 9.17852 -8.63127 3.12194 -0.00133741 0.223597 2.05229 2.05352 0.00122676 0.000825431 0.00082405 -1.38099e-06 1.37631e-05 1.37319e-05 -3.12306e-08 0.000390875
4518 5.61207 0.960171 -5.52932 0.00362879 0.219678 1.23285 1.23296 0.000109873 0.000240929 0.000174923 -6.60061e-05 6.68779e-06 4.85523e-06 -1.83257e-06 0.00189469
4519 5.41142 -5.14555 -1.67536 0.0206462 0.227193 1.22944 1.23017 0.000737069 0.00951911 0.00913081 -0.000388308 0.000264322 0.000253414 -1.0908e-05 0.0225052
4520 5.46427 -4.90745 -2.40317 -0.0210558 0.221207 1.20874 1.20837 -0.00036468 0.00789718 0.00805368 0.000156501 0.000223128 0.000227608 4.48079e-06 -0.016706
4521 6.3085 -6.12482 1.51123 0.00533922 0.219261 1.38321 1.37978 -0.00342678 0.000598261 0.00237312 0.00177486 1.48004e-05 5.88297e-05 4.40294e-05 -0.0107255
4522 2.01203 -2.01112 0.0606952 0.0174867 0.21687 0.43635 0.43635 1.99552e-07 0.00207806 0.00207786 -1.99694e-07 0.000162736 0.000162721 -1.56875e-08 -0.0173044
4523 15.6048 -8.70657 12.9502 0.0037637 0.219853 3.43078 3.43076 -2.09321e-05 0.000712221 0.000699951 -1.22703e-05 7.10433e-06 6.98199e-06 -1.22344e-07 0.00273134
4524 3.13066 2.32335 -2.09835 -0.00900463 0.228975 0.716843 0.716824 -1.84784e-05 0.00251695 0.00253567 1.8722e-05 0.000120029 0.000120924 8.94908e-07 -0.0150621
4525 2.12815 -0.0110803 -2.12812 -0.0137249 0.203301 0.432655 0.432655 1.66169e-07 0.00482794 0.00482785 -8.97118e-08 0.000380526 0.000380519 -7.18655e-09 -0.0124829
4526 6.86493 -1.35023 6.73083 -0.0036787 0.222398 1.52675 1.52667 -7.33226e-05 0.000557522 0.000587424 2.99016e-05 1.24961e-05 1.31668e-05 6.70753e-07 -0.00303885
4527 18.8148 -14.7308 11.7048 -0.00254868 0.21864 4.11368 4.11367 -6.39959e-06 0.000613201 0.000612926 -2.75875e-07 5.10131e-06 5.09903e-06 -2.287e-09 -0.0020795
4528 3.89667 -1.73618 3.48852 0.0213033 0.21522 0.838643 0.838707 6.45821e-05 0.00613899 0.00607204 -6.69492e-05 0.000249932 0.000247194 -2.73826e-06 -0.0116743
4529 6.55473 -0.0280062 6.55467 0.000381968 0.227402 1.49056 1.48754 -0.00301977 0.00236454 0.00383499 0.00147045 5.42632e-05 8.81585e-05 3.38953e-05 0.000237175
4530 8.40567 -3.43498 7.67178 -0.0143774 0.222438 1.86974 1.86971 -2.87957e-05 0.00597625 0.00608435 0.000108102 0.000109277 0.000111253 1.9763e-06 -0.0114271
4531 3.29098 -2.60375 2.01271 0.00788505 0.209666 0.690006 0.6899 -0.000105302 0.0028185 0.00292328 0.000104772 0.000139612 0.000144817 5.20472e-06 0.0143718
4532 2.37794 -0.0245883 -2.37781 -0.0239151 0.247797 0.589246 0.589547 0.000301315 0.0178887 0.0175873 -0.000301431 0.0010289 0.00101121 -1.76842e-05 -0.0168926
4533 4.41568 1.05234 -4.28845 -0.0195117 0.213356 0.942112 0.942134 2.26673e-05 0.00648209 0.00648467 2.57425e-06 0.000234951 0.000235038 8.74538e-08 0.0214876
4534 16.4542 15.0758 6.59244 0.00154877 0.219209 3.6069 3.6069 -4.33569e-06 0.000192424 0.000192069 -3.54756e-07 1.82578e-06 1.82241e-06 -3.36378e-09 0.000600871
4535 13.8757 -1.85276 13.7515 -0.000338338 0.222037 3.08093 3.08115 0.000218021 0.00037756 0.000512809 0.00013525 4.19389e-06 5.69574e-06 1.50185e-06 -0.00281265
4536 11.5435 8.51862 -7.7901 0.000600247 0.219509 2.5339 2.53457 0.000662796 3.12008e-05 3.22885e-05 1.08777e-06 4.21409e-07 4.35987e-07 1.45777e-08 -0.000667627
4537 3.14966 2.43905 -1.99284 -0.0118123 0.209 0.65828 0.658276 -3.29295e-06 0.00371635 0.0037196 3.24329e-06 0.000192861 0.00019303 1.68973e-07 0.00837566
4538 2.64269 -1.38705 -2.24942 -0.0125352 0.212487 0.561537 0.561521 -1.56887e-05 0.0022289 0.00224443 1.55358e-05 0.00013567 0.000136618 9.48243e-07 0.00899818
4539 2.25089 -0.083435 2.24935 -0.0254686 0.205498 0.462555 0.462555 -2.12677e-07 0.00732894 0.00732913 1.86054e-07 0.000539495 0.000539509 1.38117e-08 0.0328476
4540 3.76826 1.7481 -3.33825 0.00573995 0.224282 0.845152 0.84514 -1.19693e-05 0.000856986 0.000868695 1.17086e-05 3.46918e-05 3.51661e-05 4.74319e-07 -0.00109737
4541 5.88875 -4.43503 3.874 0.0135533 0.215709 1.27026 1.27118 0.000924815 0.00410115 0.0036439 -0.000457254 0.00011038 9.80135e-05 -1.23666e-05 0.00648849
4542 2.84729 0.665362 2.76846 -0.000700913 0.216326 0.615944 0.615953 9.64291e-06 0.000248757 0.000239344 -9.41301e-06 1.382e-05 1.32969e-05 -5.23094e-07 -0.00212949
4543 2.95684 -0.0164752 2.9568 -0.00659616 0.215826 0.638164 0.638089 -7.48649e-05 0.000732877 0.000807566 7.46883e-05 3.92887e-05 4.32961e-05 4.00739e-06 -0.00433685
4544 13.5899 9.7117 9.50623 -0.000517832 0.225289 3.06166 3.06122 -0.000436383 0.00249545 0.00225704 -0.000238411 2.78874e-05 2.52273e-05 -2.66008e-06 -0.00701849
4545 7.8709 3.32711 -7.13313 0.00110298 0.227131 1.78773 1.78634 -0.00139177 0.00266131 0.00282633 0.000165026 5.0923e-05 5.41212e-05 3.1982e-06 0.00193052
4546 5.04001 4.76944 -1.62916 0.00965687 0.210257 1.0597 1.05966 -3.43611e-05 0.0044339 0.00445079 1.6892e-05 0.000143003 0.000143552 5.48711e-07 -0.0133766
4547 4.88995 -1.91206 -4.50063 -0.00575367 0.219129 1.07153 1.07153 -1.13445e-06 0.000542117 0.000538715 -3.40114e-06 1.7312e-05 1.72034e-05 -1.08576e-07 -0.00136906
4548 3.42548 -1.11628 -3.23849 -0.00375615 0.215374 0.737759 0.737751 -7.55898e-06 0.000616833 0.000625622 8.78879e-06 2.86066e-05 2.90144e-05 4.07778e-07 0.00510242
4549 15.9688 -1.71751 -15.8761 0.0031647 0.218416 3.48783 3.4878 -2.77726e-05 0.000766714 0.000752252 -1.44618e-05 7.52277e-06 7.38095e-06 -1.41827e-07 -0.000989735
4550 3.86735 3.86425 0.154823 -0.00593469 0.223968 0.866163 0.866167 4.55096e-06 0.000842079 0.000835621 -6.45762e-06 3.32619e-05 3.30067e-05 -2.55169e-07 -0.00792357
4551 4.37153 -2.99159 3.18758 0.0125653 0.210656 0.920889 0.9209 1.06705e-05 0.00451503 0.00449297 -2.20591e-05 0.000167531 0.000166711 -8.19146e-07 0.0152698
4552 8.4936 -8.47407 -0.575699 0.00959072 0.211605 1.79729 1.79864 0.00135144 0.00617165 0.00609762 -7.40274e-05 0.00011739 0.000115896 -1.49357e-06 -0.00946044
4553 11.1339 -7.5903 -8.14568 -0.00143794 0.211924 2.35955 2.35875 -0.000801847 0.00462747 0.00464712 1.96413e-05 6.70763e-05 6.73837e-05 3.07408e-07 -0.00492729
4554 3.65487 -3.21708 -1.73449 0.0189233 0.215441 0.787408 0.787432 2.32164e-05 0.00460967 0.00458536 -2.431e-05 0.000199976 0.000198917 -1.05848e-06 0.0194823
4555 8.05944 6.66882 -4.52563 0.000923221 0.213902 1.72393 1.72412 0.000194352 0.00191294 0.0018908 -2.21432e-05 3.79626e-05 3.75191e-05 -4.43508e-07 0.00304886
4556 3.83056 3.82983 0.0745121 0.0068214 0.207186 0.793637 0.793636 -1.58733e-06 0.00443253 0.00443107 -1.45757e-06 0.000190798 0.000190736 -6.22603e-08 -0.0183573
4557 4.21759 -3.40069 2.49467 0.00195282 0.219765 0.926879 0.926867 -1.13719e-05 5.31372e-05 5.31445e-05 7.23901e-09 1.962e-06 1.96229e-06 2.9148e-10 0.000474231
4558 8.01723 -3.64977 -7.13829 0.00670156 0.224407 1.79912 1.7984 -0.000723103 0.00219559 0.00226284 6.72436e-05 4.17493e-05 4.30448e-05 1.29541e-06 0.00584312
4559 7.40699 0.763514 -7.36754 0.0172968 0.216514 1.60372 1.60543 0.00170714 0.00759382 0.00674066 -0.000853154 0.000161807 0.0001435 -1.83066e-05 0.013171
4560 2.02826 1.04352 -1.73922 -0.00983745 0.212359 0.430718 0.430718 -1.9938e-07 0.00135387 0.00135404 1.63455e-07 0.000107467 0.00010748 1.29984e-08 -0.0133279
4561 14.8138 5.19798 13.8719 -0.00070125 0.218739 3.24036 3.24036 3.78353e-06 0.000174126 0.000166573 -7.55291e-06 1.83905e-06 1.75928e-06 -7.97716e-08 0.00137121
4562 8.97962 1.85989 8.7849 0.00763967 0.212446 1.90769 1.90747 -0.000211512 0.00484877 0.00479624 -5.25287e-05 8.69156e-05 8.59843e-05 -9.31299e-07 -0.0080457
4563 3.33327 -2.0067 -2.66155 0.00994307 0.226068 0.753546 0.75351 -3.62186e-05 0.00189336 0.00193113 3.77701e-05 8.59213e-05 8.76381e-05 1.7168e-06 0.0123886
4564 2.10752 1.56741 1.40885 -0.00726959 0.23101 0.486858 0.486858 -9.27028e-08 0.00207546 0.00207555 9.71688e-08 0.000145694 0.000145701 6.84286e-09 -0.00064795
4565 5.2353 -1.34796 -5.0588 0.0123046 0.220902 1.15649 1.15676 0.000274758 0.00258742 0.00244863 -0.000138798 7.65141e-05 7.23952e-05 -4.11886e-06 0.012031
4566 11.6965 7.9607 8.56948 -0.00108559 0.219733 2.57011 2.56937 -0.000741018 4.96071e-05 5.4126e-05 4.5189e-06 6.60571e-07 7.20952e-07 6.03814e-08 -0.000650186
4567 4.62644 -0.416105 4.60769 -0.0137855 0.218654 1.01159 1.01162 3.50215e-05 0.00286488 0.00284029 -2.4596e-05 9.68354e-05 9.60015e-05 -8.33926e-07 0.00116943
4568 3.90006 -2.48278 3.0077 0.0133996 0.210804 0.822148 0.82214 -7.73901e-06 0.00422436 0.00423283 8.47093e-06 0.000175558 0.000175911 3.53108e-07 0.0106194
4569 4.97953 3.69805 3.33468 -0.00339488 0.214445 1.06783 1.06784 8.34709e-06 0.00115128 0.00114354 -7.73957e-06 3.68854e-05 3.66372e-05 -2.48166e-07 -0.00207403
4570 5.47512 1.87885 -5.14265 0.0131876 0.236731 1.29613 1.29618 4.58403e-05 0.0136869 0.0136558 -3.11368e-05 0.000360168 0.000359339 -8.2925e-07 -0.0260829
4571 4.31298 2.41907 3.5707 0.00108346 0.221827 0.956735 0.95671 -2.52494e-05 0.000109468 0.000114037 4.56945e-06 3.91569e-06 4.07924e-06 1.63552e-07 -8.66739e-05
4572 3.27632 0.473149 3.24197 -0.0181829 0.22952 0.75198 0.751848 -0.000132274 0.00560927 0.00574721 0.000137934 0.000254673 0.000260966 6.29287e-06 -0.00744322
4573 12.5842 -9.45884 8.30013 0.00678129 0.223941 2.81812 2.81901 0.000896562 0.00316585 0.00346291 0.000297066 3.84329e-05 4.20245e-05 3.59154e-06 0.00279298
4574 12.2047 12.1903 0.59214 -0.00465194 0.222787 2.71904 2.7189 -0.000145941 0.00147444 0.00148914 1.47064e-05 1.85552e-05 1.87412e-05 1.86047e-07 -0.00398272
4575 6.74455 6.69534 -0.813214 0.0138967 0.222795 1.50265 1.50051 -0.00213776 0.00458565 0.00561589 0.00103024 0.000104338 0.000127933 2.35947e-05 0.00780283
4576 3.96596 -3.61848 -1.6234 -0.000276926 0.212535 0.842905 0.842898 -6.67437e-06 0.0013901 0.00139869 8.58792e-06 5.64114e-05 5.67601e-05 3.48766e-07 0.00391648
4577 8.34499 -7.79589 2.97709 -0.00421377 0.212457 1.77295 1.77221 -0.000743212 0.00344417 0.00341468 -2.94858e-05 6.64422e-05 6.59014e-05 -5.40856e-07 0.0114136
4578 5.03325 -1.53382 -4.79386 0.00219909 0.221794 1.11635 1.11635 4.20177e-06 0.00018358 0.000191065 7.48481e-06 5.62774e-06 5.85715e-06 2.29416e-07 -0.00210293
4579 8.82566 -4.69229 -7.47494 -0.000696735 0.215435 1.90136 1.90109 -0.000263736 0.00117961 0.00119299 1.33887e-05 2.12284e-05 2.14722e-05 2.43874e-07 0.0055952
4580 3.25362 2.16689 -2.42707 0.0241201 0.210315 0.684286 0.684042 -0.000244719 0.00774837 0.00799191 0.000243542 0.000386112 0.000398345 1.22323e-05 0.0221973
4581 5.7137 4.16795 -3.90826 0.0121316 0.219271 1.25285 1.25326 0.000411959 0.00271524 0.00254463 -0.000170605 7.41199e-05 6.9443e-05 -4.6769e-06 -0.0104149
4582 10.2146 9.85711 -2.67876 0.00497728 0.223378 2.28172 2.28365 0.00193006 0.00158309 0.00159643 1.33318e-05 2.37398e-05 2.39195e-05 1.79648e-07 -0.000323147
4583 5.70037 -0.647921 -5.66343 0.00639295 0.207583 1.1833 1.18373 0.000433774 0.00615249 0.00588386 -0.000268629 0.000177646 0.00016984 -7.80606e-06 0.0163957
4584 7.14123 7.0851 -0.89364 -0.00727764 0.211493 1.51032 1.5115 0.00117916 0.00440891 0.00378735 -0.000621562 9.98118e-05 8.5685e-05 -1.41268e-05 -0.00449615
4585 7.44098 -7.07138 -2.31598 0.00196725 0.224469 1.67027 1.6707 0.000429853 0.00106287 0.000908061 -0.000154808 2.17738e-05 1.85982e-05 -3.1756e-06 -0.00428445
4586 4.06618 -3.06071 2.67692 -0.00236483 0.22405 0.911028 0.911042 1.38964e-05 0.000508511 0.00050236 -6.15059e-06 1.90994e-05 1.88682e-05 -2.31261e-07 -0.0058554
4587 6.09887 -6.05142 0.759301 -0.00458413 0.219963 1.34153 1.33969 -0.00184 0.000411957 0.00132081 0.000908848 1.05085e-05 3.37309e-05 2.32224e-05 0.0059204
4588 2.88602 -1.01276 -2.70248 -0.0122967 0.228684 0.659985 0.65977 -0.000215453 0.00289777 0.003113 0.000215227 0.000150053 0.000161233 1.11805e-05 0.0168656
4589 5.35313 3.53413 4.02069 -2.82545e-05 0.232941 1.24696 1.24724 0.000271585 0.00599656 0.00587464 -0.000121922 0.000164325 0.000160954 -3.37097e-06 -0.00287396
4590 17.2376 -8.94789 -14.7333 0.002944 0.220556 3.80186 3.80186 6.08767e-06 0.00051574 0.000514485 -1.25499e-06 4.64244e-06 4.63114e-06 -1.13037e-08 -0.000587609
4591 3.95905 -0.731291 -3.89092 0.00881644 0.226376 0.896233 0.896265 3.18421e-05 0.00207385 0.00205594 -1.79131e-05 7.91338e-05 7.8448e-05 -6.85805e-07 -0.0121274
4592 4.99255 -4.93339 0.766283 0.00311195 0.208405 1.04047 1.04048 1.02993e-05 0.00431512 0.00429927 -1.58483e-05 0.000141746 0.000141224 -5.213e-07 -0.0144242
4593 15.4387 -5.6033 -14.386 -0.00189824 0.218034 3.36617 3.36615 -1.12348e-05 0.000558541 0.000552745 -5.79549e-06 5.6784e-06 5.61951e-06 -5.8898e-08 -0.00330597
4594 5.52336 1.93736 -5.17244 -0.00144842 0.21429 1.1836 1.18365 5.19051e-05 0.00117418 0.00119981 2.56294e-05 3.39407e-05 3.46798e-05 7.39076e-07 -0.000316839
4595 2.33129 -2.31182 -0.300642 -0.0204392 0.229848 0.535842 0.535851 9.73199e-06 0.00478072 0.00477147 -9.25343e-06 0.000304463 0.00030387 -5.93089e-07 -0.0120999
4596 6.30333 -2.34369 -5.85142 0.00371329 0.206803 1.30355 1.30332 -0.000226861 0.00704739 0.00713795 9.05629e-05 0.000184702 0.000187104 2.40183e-06 0.0133877
4597 2.75206 -1.89131 1.9992 0.00182116 0.227944 0.627316 0.627303 -1.32437e-05 0.00117429 0.00118751 1.32265e-05 6.40259e-05 6.47479e-05 7.22064e-07 -0.0113747
4598 4.43696 -0.217676 4.43162 -0.0105617 0.21197 0.940503 0.940465 -3.8441e-05 0.00333071 0.00335684 2.61277e-05 0.000121062 0.000122016 9.53557e-07 0.0078163
4599 9.83822 -5.26654 -8.30988 -0.00058763 0.218814 2.15274 2.15631 0.00356755 9.94984e-05 0.000100536 1.03806e-06 1.58179e-06 1.59565e-06 1.38582e-08 -0.00143884
4600 6.56576 6.52669 0.715169 -0.00756998 0.220967 1.45082 1.4451 -0.00571613 0.00125456 0.0041812 0.00292664 2.9586e-05 9.89297e-05 6.93437e-05 0.00634152
4601 4.78364 -4.78364 -0.00619608 -0.013806 0.221538 1.05976 1.05974 -1.59346e-05 0.00302697 0.00303515 8.18331e-06 9.76628e-05 9.7928e-05 2.65258e-07 0.00784016
4602 6.51328 5.86516 2.83244 -0.0104063 0.21306 1.38772 1.3797 -0.00802259 0.00417355 0.00827728 0.00410374 0.000102828 0.000204923 0.000102095 -0.0108834
4603 4.02295 3.91051 -0.944505 0.00951127 0.230847 0.928687 0.928688 3.85044e-07 0.00437617 0.00437372 -2.44863e-06 0.000161025 0.000160935 -9.00274e-08 -0.00543389
4604 6.93041 -4.15287 5.54835 -0.00475874 0.208561 1.44541 1.44342 -0.00199258 0.00611259 0.00708988 0.000977296 0.000144534 0.000167836 2.33028e-05 0.0118078
4605 3.14331 1.35933 2.83419 0.00358433 0.218461 0.686691 0.686699 7.72616e-06 0.000176539 0.000168025 -8.51367e-06 8.79778e-06 8.37345e-06 -4.24338e-07 -0.00310175
4606 3.72068 -2.2227 -2.9838 -0.0337764 0.223969 0.833317 0.833177 -0.000140051 0.01435 0.0144924 0.000142367 0.000586082 0.000591963 5.88104e-06 0.00926825
4607 4.34865 -1.32446 -4.14205 0.0122879 0.219986 0.956643 0.956555 -8.76664e-05 0.00211182 0.00214787 3.6049e-05 7.54964e-05 7.67913e-05 1.29483e-06 0.0075521
4608 10.3488 -10.3404 0.417596 0.010249 0.223058 2.30839 2.31279 0.00439798 0.00417281 0.00415223 -2.05795e-05 6.18295e-05 6.14078e-05 -4.21681e-07 -0.010657
4609 4.05069 3.54391 1.96184 -0.00903048 0.20877 0.845663 0.845619 -4.3768e-05 0.00418558 0.00422516 3.95856e-05 0.000169119 0.000170725 1.60569e-06 -0.0181884
4610 5.61417 3.60279 4.30567 -0.000845706 0.231253 1.29829 1.29799 -0.000300633 0.00474403 0.00489404 0.000150019 0.000124908 0.000128883 3.97492e-06 -0.0138609
4611 5.91815 0.112384 5.91708 -0.0236644 0.219752 1.30052 1.30043 -9.76068e-05 0.0106708 0.010751 8.01656e-05 0.000280063 0.000282183 2.11952e-06 0.00863226
4612 8.63561 -5.18629 -6.90479 -0.00810328 0.219216 1.89306 1.89388 0.000820355 0.00185067 0.00190929 5.862e-05 3.3447e-05 3.44911e-05 1.04414e-06 0.000805162
4613 2.91488 -2.66583 -1.17893 0.0183502 0.215354 0.627731 0.627801 7.0056e-05 0.00349316 0.00342266 -7.04996e-05 0.000190105 0.000186254 -3.85072e-06 -0.0192401
4614 12.9331 -4.31651 -12.1915 0.00309904 0.22053 2.85214 2.85251 0.000379154 0.000423599 0.000499476 7.58772e-05 5.0827e-06 5.99229e-06 9.09591e-07 0.00302655
4615 4.50758 -4.50622 0.110716 0.00754163 0.221644 0.999078 0.999082 3.64781e-06 0.000909146 0.000893904 -1.52422e-05 3.11341e-05 3.06122e-05 -5.21936e-07 -0.00700211
4616 2.74136 2.70259 -0.459447 0.0111135 0.22118 0.606335 0.606367 3.2093e-05 0.00111939 0.00108662 -3.27623e-05 6.31449e-05 6.12946e-05 -1.85029e-06 -0.00422754
4617 7.50116 -6.89815 2.94668 -0.0018466 0.221459 1.6612 1.6616 0.000400478 0.000185861 8.79397e-05 -9.79214e-05 3.82896e-06 1.81126e-06 -2.0177e-06 -0.00156412
4618 7.38246 -7.33788 0.810039 -0.0127685 0.21545 1.59055 1.591 0.000452024 0.00476199 0.00452155 -0.000240442 0.000102365 9.71733e-05 -5.19143e-06 -0.0105045
4619 4.14476 4.11678 0.480765 -0.00897143 0.22514 0.933151 0.93312 -3.09022e-05 0.00181326 0.00183092 1.76608e-05 6.64607e-05 6.71098e-05 6.49124e-07 0.0102385
4620 6.55552 -5.89604 2.86558 0.0190923 0.211391 1.38578 1.38909 0.00330916 0.0104467 0.00878306 -0.00166362 0.000257369 0.000215953 -4.14164e-05 0.014306
4621 4.16433 1.54618 3.86665 -0.0141054 0.21716 0.904326 0.904313 -1.30917e-05 0.00284561 0.00285375 8.13131e-06 0.000107582 0.00010789 3.08661e-07 -0.0134631
4622 4.56054 -4.12862 -1.93727 0.0101805 0.217344 0.991206 0.991153 -5.26013e-05 0.00170696 0.00171945 1.24884e-05 5.89043e-05 5.93381e-05 4.33858e-07 0.0103232
4623 7.65297 1.1615 7.56431 0.00804426 0.220183 1.68505 1.68446 -0.000592899 0.00159517 0.00171296 0.000117784 3.23885e-05 3.47915e-05 2.40295e-06 -0.00202175
4624 3.72455 -1.34149 -3.47457 -0.0128824 0.242157 0.901925 0.90192 -4.47129e-06 0.0147988 0.014832 3.32383e-05 0.000558582 0.000559833 1.25068e-06 -0.0300037
4625 6.86734 6.25344 -2.83809 -0.00178054 0.218585 1.5011 1.5004 -0.000698945 0.000157541 0.000466061 0.00030852 3.5917e-06 1.06298e-05 7.03805e-06 -0.00459305
4626 7.35504 7.19925 1.5058 -0.00372602 0.222558 1.63692 1.63736 0.000438764 0.000643862 0.000438912 -0.00020495 1.34598e-05 9.1733e-06 -4.28654e-06 0.003702
4627 3.87188 2.89479 -2.57132 -0.0210386 0.218992 0.847912 0.84791 -2.03409e-06 0.0055199 0.005508 -1.19034e-05 0.000222329 0.000221851 -4.77903e-07 -0.0203517
4628 10.9455 10.6857 2.37059 0.00543805 0.216478 2.36946 2.37044 0.000984041 0.00188764 0.00188612 -1.52139e-06 2.72577e-05 2.72244e-05 -3.32668e-08 0.00609226
