# x [kpc]	y [kpc]	Phi_eff(x,y)
15.1	-7.5	0.205518
15.2	-7.5	0.206508
15.3	-7.5	0.207501
15.4	-7.5	0.208499
15.5	-7.5	0.2095
15.6	-7.5	0.210505
15.7	-7.5	0.211514
15.8	-7.5	0.212527
15.9	-7.5	0.213544
16	-7.5	0.214564
16.1	-7.5	0.215589
16.2	-7.5	0.216617
16.3	-7.5	0.217649
16.4	-7.5	0.218685
16.5	-7.5	0.219725
16.6	-7.5	0.220768
16.7	-7.5	0.221816
16.8	-7.5	0.222867
16.9	-7.5	0.223923
17	-7.5	0.224982
17.1	-7.5	0.226045
17.2	-7.5	0.227112
17.3	-7.5	0.228183
17.4	-7.5	0.229258
17.5	-7.5	0.230336
17.6	-7.5	0.231419
17.7	-7.5	0.232505
17.8	-7.5	0.233596
17.9	-7.5	0.23469
18	-7.5	0.235789
18.1	-7.5	0.236891
18.2	-7.5	0.237997
18.3	-7.5	0.239107
18.4	-7.5	0.240222
18.5	-7.5	0.24134
18.6	-7.5	0.242462
18.7	-7.5	0.243588
18.8	-7.5	0.244718
18.9	-7.5	0.245852
19	-7.5	0.24699
19.1	-7.5	0.248132
19.2	-7.5	0.249278
19.3	-7.5	0.250428
19.4	-7.5	0.251582
19.5	-7.5	0.25274
19.6	-7.5	0.253902
19.7	-7.5	0.255068
19.8	-7.5	0.256238
19.9	-7.5	0.257412

-20	-7.4	0.25815
-19.9	-7.4	0.256971
-19.8	-7.4	0.255797
-19.7	-7.4	0.254626
-19.6	-7.4	0.253459
-19.5	-7.4	0.252296
-19.4	-7.4	0.251137
-19.3	-7.4	0.249983
-19.2	-7.4	0.248832
-19.1	-7.4	0.247685
-19	-7.4	0.246542
-18.9	-7.4	0.245404
-18.8	-7.4	0.244269
-18.7	-7.4	0.243138
-18.6	-7.4	0.242011
-18.5	-7.4	0.240888
-18.4	-7.4	0.239769
-18.3	-7.4	0.238654
-18.2	-7.4	0.237543
-18.1	-7.4	0.236436
-18	-7.4	0.235333
-17.9	-7.4	0.234234
-17.8	-7.4	0.233138
-17.7	-7.4	0.232047
-17.6	-7.4	0.230959
-17.5	-7.4	0.229876
-17.4	-7.4	0.228796
-17.3	-7.4	0.22772
-17.2	-7.4	0.226649
-17.1	-7.4	0.225581
-17	-7.4	0.224517
-16.9	-7.4	0.223456
-16.8	-7.4	0.2224
-16.7	-7.4	0.221348
-16.6	-7.4	0.220299
-16.5	-7.4	0.219254
-16.4	-7.4	0.218214
-16.3	-7.4	0.217177
-16.2	-7.4	0.216143
-16.1	-7.4	0.215114
-16	-7.4	0.214089
-15.9	-7.4	0.213067
-15.8	-7.4	0.212049
-15.7	-7.4	0.211035
-15.6	-7.4	0.210025
-15.5	-7.4	0.209018
-15.4	-7.4	0.208016
-15.3	-7.4	0.207017
-15.2	-7.4	0.206022
-15.1	-7.4	0.205031
-15	-7.4	0.204044
-14.9	-7.4	0.20306
-14.8	-7.4	0.20208
-14.7	-7.4	0.201104
-14.6	-7.4	0.200132
-14.5	-7.4	0.199163
-14.4	-7.4	0.198198
-14.3	-7.4	0.197237
-14.2	-7.4	0.19628
-14.1	-7.4	0.195327
-14	-7.4	0.194377
-13.9	-7.4	0.193431
-13.8	-7.4	0.192489
-13.7	-7.4	0.19155
-13.6	-7.4	0.190615
-13.5	-7.4	0.189684
-13.4	-7.4	0.188757
-13.3	-7.4	0.187834
-13.2	-7.4	0.186914
-13.1	-7.4	0.185998
-13	-7.4	0.185085
-12.9	-7.4	0.184177
-12.8	-7.4	0.183272
-12.7	-7.4	0.182371
-12.6	-7.4	0.181473
-12.5	-7.4	0.18058
-12.4	-7.4	0.17969
-12.3	-7.4	0.178804
-12.2	-7.4	0.177921
-12.1	-7.4	0.177042
-12	-7.4	0.176168
-11.9	-7.4	0.175296
-11.8	-7.4	0.174429
-11.7	-7.4	0.173565
-11.6	-7.4	0.172706
-11.5	-7.4	0.171849
-11.4	-7.4	0.170997
-11.3	-7.4	0.170149
-11.2	-7.4	0.169304
-11.1	-7.4	0.168463
-11	-7.4	0.167626
-10.9	-7.4	0.166793
-10.8	-7.4	0.165963
-10.7	-7.4	0.165138
-10.6	-7.4	0.164316
-10.5	-7.4	0.163498
-10.4	-7.4	0.162684
-10.3	-7.4	0.161874
-10.2	-7.4	0.161068
-10.1	-7.4	0.160265
-10	-7.4	0.159467
-9.9	-7.4	0.158672
-9.8	-7.4	0.157881
-9.7	-7.4	0.157095
-9.6	-7.4	0.156312
-9.5	-7.4	0.155533
-9.4	-7.4	0.154758
-9.3	-7.4	0.153988
-9.2	-7.4	0.153221
-9.1	-7.4	0.152458
-9	-7.4	0.1517
-8.9	-7.4	0.150945
-8.8	-7.4	0.150195
-8.7	-7.4	0.149449
-8.6	-7.4	0.148707
-8.5	-7.4	0.147969
-8.4	-7.4	0.147236
-8.3	-7.4	0.146507
-8.2	-7.4	0.145782
-8.1	-7.4	0.145062
-8	-7.4	0.144346
-7.9	-7.4	0.143634
-7.8	-7.4	0.142928
-7.7	-7.4	0.142225
-7.6	-7.4	0.141528
-7.5	-7.4	0.140835
-7.4	-7.4	0.140147
-7.3	-7.4	0.139464
-7.2	-7.4	0.138786
-7.1	-7.4	0.138112
-7	-7.4	0.137444
-6.9	-7.4	0.136781
-6.8	-7.4	0.136124
-6.7	-7.4	0.135471
-6.6	-7.4	0.134824
-6.5	-7.4	0.134183
-6.4	-7.4	0.133547
-6.3	-7.4	0.132917
-6.2	-7.4	0.132292
-6.1	-7.4	0.131673
-6	-7.4	0.13106
-5.9	-7.4	0.130454
-5.8	-7.4	0.129853
-5.7	-7.4	0.129258
-5.6	-7.4	0.12867
-5.5	-7.4	0.128088
-5.4	-7.4	0.127513
-5.3	-7.4	0.126944
-5.2	-7.4	0.126382
-5.1	-7.4	0.125827
-5	-7.4	0.125278
-4.9	-7.4	0.124737
-4.8	-7.4	0.124203
-4.7	-7.4	0.123676
-4.6	-7.4	0.123157
-4.5	-7.4	0.122645
-4.4	-7.4	0.122141
-4.3	-7.4	0.121645
-4.2	-7.4	0.121157
-4.1	-7.4	0.120676
-4	-7.4	0.120205
-3.9	-7.4	0.119741
-3.8	-7.4	0.119287
-3.7	-7.4	0.118841
-3.6	-7.4	0.118404
-3.5	-7.4	0.117977
-3.4	-7.4	0.117558
-3.3	-7.4	0.11715
-3.2	-7.4	0.116751
-3.1	-7.4	0.116362
-3	-7.4	0.115983
-2.9	-7.4	0.115614
-2.8	-7.4	0.115256
-2.7	-7.4	0.114908
-2.6	-7.4	0.114572
-2.5	-7.4	0.114246
-2.4	-7.4	0.113932
-2.3	-7.4	0.113629
-2.2	-7.4	0.113337
-2.1	-7.4	0.113058
-2	-7.4	0.11279
-1.9	-7.4	0.112534
-1.8	-7.4	0.11229
-1.7	-7.4	0.112059
-1.6	-7.4	0.11184
-1.5	-7.4	0.111634
-1.4	-7.4	0.111441
-1.3	-7.4	0.11126
-1.2	-7.4	0.111092
-1.1	-7.4	0.110938
-1	-7.4	0.110796
-0.9	-7.4	0.110668
-0.8	-7.4	0.110553
-0.7	-7.4	0.110452
-0.6	-7.4	0.110364
-0.5	-7.4	0.110289
-0.4	-7.4	0.110228
-0.3	-7.4	0.110181
-0.2	-7.4	0.110147
-0.1	-7.4	0.110127
1.52933e-14	-7.4	0.110121
0.1	-7.4	0.110128
0.2	-7.4	0.110149
0.3	-7.4	0.110184
0.4	-7.4	0.110232
0.5	-7.4	0.110294
0.6	-7.4	0.110369
0.7	-7.4	0.110458
0.8	-7.4	0.11056
0.9	-7.4	0.110676
1	-7.4	0.110804
1.1	-7.4	0.110946
1.2	-7.4	0.111101
1.3	-7.4	0.111269
1.4	-7.4	0.11145
1.5	-7.4	0.111644
1.6	-7.4	0.11185
1.7	-7.4	0.112069
1.8	-7.4	0.112301
1.9	-7.4	0.112544
2	-7.4	0.1128
2.1	-7.4	0.113067
2.2	-7.4	0.113346
2.3	-7.4	0.113637
2.4	-7.4	0.113939
2.5	-7.4	0.114253
2.6	-7.4	0.114578
2.7	-7.4	0.114914
2.8	-7.4	0.11526
2.9	-7.4	0.115617
3	-7.4	0.115985
3.1	-7.4	0.116363
3.2	-7.4	0.116751
3.3	-7.4	0.117148
3.4	-7.4	0.117556
3.5	-7.4	0.117973
3.6	-7.4	0.1184
3.7	-7.4	0.118836
3.8	-7.4	0.119281
3.9	-7.4	0.119735
4	-7.4	0.120197
4.1	-7.4	0.120668
4.2	-7.4	0.121148
4.3	-7.4	0.121636
4.4	-7.4	0.122132
4.5	-7.4	0.122636
4.6	-7.4	0.123148
4.7	-7.4	0.123667
4.8	-7.4	0.124194
4.9	-7.4	0.124729
5	-7.4	0.12527
5.1	-7.4	0.125819
5.2	-7.4	0.126375
5.3	-7.4	0.126937
5.4	-7.4	0.127507
5.5	-7.4	0.128083
5.6	-7.4	0.128665
5.7	-7.4	0.129254
5.8	-7.4	0.129849
5.9	-7.4	0.130451
6	-7.4	0.131058
6.1	-7.4	0.131671
6.2	-7.4	0.132291
6.3	-7.4	0.132916
6.4	-7.4	0.133546
6.5	-7.4	0.134183
6.6	-7.4	0.134824
6.7	-7.4	0.135471
6.8	-7.4	0.136124
6.9	-7.4	0.136782
7	-7.4	0.137445
7.1	-7.4	0.138113
7.2	-7.4	0.138786
7.3	-7.4	0.139464
7.4	-7.4	0.140147
7.5	-7.4	0.140835
7.6	-7.4	0.141527
7.7	-7.4	0.142225
7.8	-7.4	0.142927
7.9	-7.4	0.143634
8	-7.4	0.144345
8.1	-7.4	0.14506
8.2	-7.4	0.145781
8.3	-7.4	0.146505
8.4	-7.4	0.147234
8.5	-7.4	0.147968
8.6	-7.4	0.148705
8.7	-7.4	0.149447
8.8	-7.4	0.150194
8.9	-7.4	0.150944
9	-7.4	0.151698
9.1	-7.4	0.152457
9.2	-7.4	0.15322
9.3	-7.4	0.153987
9.4	-7.4	0.154758
9.5	-7.4	0.155533
9.6	-7.4	0.156312
9.7	-7.4	0.157095
9.8	-7.4	0.157881
9.9	-7.4	0.158672
10	-7.4	0.159467
10.1	-7.4	0.160266
10.2	-7.4	0.161068
10.3	-7.4	0.161875
10.4	-7.4	0.162685
10.5	-7.4	0.1635
10.6	-7.4	0.164318
10.7	-7.4	0.165139
10.8	-7.4	0.165965
10.9	-7.4	0.166795
11	-7.4	0.167628
11.1	-7.4	0.168465
11.2	-7.4	0.169306
11.3	-7.4	0.170151
11.4	-7.4	0.170999
11.5	-7.4	0.171852
11.6	-7.4	0.172708
11.7	-7.4	0.173567
11.8	-7.4	0.174431
11.9	-7.4	0.175298
12	-7.4	0.176169
12.1	-7.4	0.177044
12.2	-7.4	0.177923
12.3	-7.4	0.178805
12.4	-7.4	0.179691
12.5	-7.4	0.180581
12.6	-7.4	0.181474
12.7	-7.4	0.182371
12.8	-7.4	0.183272
12.9	-7.4	0.184177
13	-7.4	0.185086
13.1	-7.4	0.185998
13.2	-7.4	0.186914
13.3	-7.4	0.187833
13.4	-7.4	0.188757
13.5	-7.4	0.189684
13.6	-7.4	0.190615
13.7	-7.4	0.19155
13.8	-7.4	0.192488
13.9	-7.4	0.19343
14	-7.4	0.194376
14.1	-7.4	0.195326
14.2	-7.4	0.196279
14.3	-7.4	0.197237
14.4	-7.4	0.198197
14.5	-7.4	0.199162
14.6	-7.4	0.200131
14.7	-7.4	0.201103
14.8	-7.4	0.202079
14.9	-7.4	0.203059
15	-7.4	0.204043
15.1	-7.4	0.20503
15.2	-7.4	0.206021
15.3	-7.4	0.207016
15.4	-7.4	0.208015
15.5	-7.4	0.209018
15.6	-7.4	0.210024
15.7	-7.4	0.211034
15.8	-7.4	0.212048
15.9	-7.4	0.213066
16	-7.4	0.214088
16.1	-7.4	0.215114
16.2	-7.4	0.216143
16.3	-7.4	0.217176
16.4	-7.4	0.218213
16.5	-7.4	0.219254
16.6	-7.4	0.220299
16.7	-7.4	0.221347
16.8	-7.4	0.2224
16.9	-7.4	0.223456
17	-7.4	0.224517
17.1	-7.4	0.225581
17.2	-7.4	0.226649
17.3	-7.4	0.227721
17.4	-7.4	0.228796
17.5	-7.4	0.229876
17.6	-7.4	0.23096
17.7	-7.4	0.232047
17.8	-7.4	0.233138
17.9	-7.4	0.234234
18	-7.4	0.235333
18.1	-7.4	0.236436
18.2	-7.4	0.237543
18.3	-7.4	0.238654
18.4	-7.4	0.239769
18.5	-7.4	0.240888
18.6	-7.4	0.242011
18.7	-7.4	0.243138
18.8	-7.4	0.244269
18.9	-7.4	0.245404
19	-7.4	0.246543
19.1	-7.4	0.247685
19.2	-7.4	0.248832
19.3	-7.4	0.249983
19.4	-7.4	0.251138
19.5	-7.4	0.252296
19.6	-7.4	0.253459
19.7	-7.4	0.254626
19.8	-7.4	0.255797
19.9	-7.4	0.256972

-20	-7.3	0.257716
-19.9	-7.3	0.256537
-19.8	-7.3	0.255361
-19.7	-7.3	0.25419
-19.6	-7.3	0.253022
-19.5	-7.3	0.251859
-19.4	-7.3	0.250699
-19.3	-7.3	0.249544
-19.2	-7.3	0.248392
-19.1	-7.3	0.247245
-19	-7.3	0.246101
-18.9	-7.3	0.244961
-18.8	-7.3	0.243826
-18.7	-7.3	0.242694
-18.6	-7.3	0.241566
-18.5	-7.3	0.240443
-18.4	-7.3	0.239323
-18.3	-7.3	0.238207
-18.2	-7.3	0.237095
-18.1	-7.3	0.235987
-18	-7.3	0.234883
-17.9	-7.3	0.233783
-17.8	-7.3	0.232687
-17.7	-7.3	0.231594
-17.6	-7.3	0.230506
-17.5	-7.3	0.229421
-17.4	-7.3	0.228341
-17.3	-7.3	0.227264
-17.2	-7.3	0.226191
-17.1	-7.3	0.225122
-17	-7.3	0.224057
-16.9	-7.3	0.222996
-16.8	-7.3	0.221939
-16.7	-7.3	0.220885
-16.6	-7.3	0.219835
-16.5	-7.3	0.21879
-16.4	-7.3	0.217748
-16.3	-7.3	0.21671
-16.2	-7.3	0.215675
-16.1	-7.3	0.214645
-16	-7.3	0.213618
-15.9	-7.3	0.212595
-15.8	-7.3	0.211576
-15.7	-7.3	0.210561
-15.6	-7.3	0.209549
-15.5	-7.3	0.208542
-15.4	-7.3	0.207538
-15.3	-7.3	0.206538
-15.2	-7.3	0.205542
-15.1	-7.3	0.204549
-15	-7.3	0.20356
-14.9	-7.3	0.202575
-14.8	-7.3	0.201594
-14.7	-7.3	0.200617
-14.6	-7.3	0.199643
-14.5	-7.3	0.198673
-14.4	-7.3	0.197707
-14.3	-7.3	0.196744
-14.2	-7.3	0.195785
-14.1	-7.3	0.19483
-14	-7.3	0.193879
-13.9	-7.3	0.192931
-13.8	-7.3	0.191987
-13.7	-7.3	0.191047
-13.6	-7.3	0.190111
-13.5	-7.3	0.189178
-13.4	-7.3	0.188249
-13.3	-7.3	0.187324
-13.2	-7.3	0.186402
-13.1	-7.3	0.185484
-13	-7.3	0.18457
-12.9	-7.3	0.18366
-12.8	-7.3	0.182753
-12.7	-7.3	0.18185
-12.6	-7.3	0.18095
-12.5	-7.3	0.180055
-12.4	-7.3	0.179163
-12.3	-7.3	0.178274
-12.2	-7.3	0.17739
-12.1	-7.3	0.176509
-12	-7.3	0.175632
-11.9	-7.3	0.174759
-11.8	-7.3	0.173889
-11.7	-7.3	0.173023
-11.6	-7.3	0.172161
-11.5	-7.3	0.171303
-11.4	-7.3	0.170448
-11.3	-7.3	0.169597
-11.2	-7.3	0.16875
-11.1	-7.3	0.167907
-11	-7.3	0.167067
-10.9	-7.3	0.166231
-10.8	-7.3	0.165399
-10.7	-7.3	0.164571
-10.6	-7.3	0.163747
-10.5	-7.3	0.162926
-10.4	-7.3	0.162109
-10.3	-7.3	0.161296
-10.2	-7.3	0.160487
-10.1	-7.3	0.159682
-10	-7.3	0.15888
-9.9	-7.3	0.158082
-9.8	-7.3	0.157289
-9.7	-7.3	0.156499
-9.6	-7.3	0.155713
-9.5	-7.3	0.154931
-9.4	-7.3	0.154153
-9.3	-7.3	0.153379
-9.2	-7.3	0.152609
-9.1	-7.3	0.151843
-9	-7.3	0.151081
-8.9	-7.3	0.150323
-8.8	-7.3	0.149569
-8.7	-7.3	0.148819
-8.6	-7.3	0.148073
-8.5	-7.3	0.147332
-8.4	-7.3	0.146594
-8.3	-7.3	0.145861
-8.2	-7.3	0.145133
-8.1	-7.3	0.144408
-8	-7.3	0.143688
-7.9	-7.3	0.142973
-7.8	-7.3	0.142262
-7.7	-7.3	0.141555
-7.6	-7.3	0.140854
-7.5	-7.3	0.140156
-7.4	-7.3	0.139464
-7.3	-7.3	0.138776
-7.2	-7.3	0.138094
-7.1	-7.3	0.137416
-7	-7.3	0.136743
-6.9	-7.3	0.136076
-6.8	-7.3	0.135413
-6.7	-7.3	0.134756
-6.6	-7.3	0.134104
-6.5	-7.3	0.133458
-6.4	-7.3	0.132817
-6.3	-7.3	0.132181
-6.2	-7.3	0.131552
-6.1	-7.3	0.130928
-6	-7.3	0.13031
-5.9	-7.3	0.129698
-5.8	-7.3	0.129092
-5.7	-7.3	0.128492
-5.6	-7.3	0.127898
-5.5	-7.3	0.127311
-5.4	-7.3	0.12673
-5.3	-7.3	0.126156
-5.2	-7.3	0.125588
-5.1	-7.3	0.125027
-5	-7.3	0.124473
-4.9	-7.3	0.123926
-4.8	-7.3	0.123386
-4.7	-7.3	0.122854
-4.6	-7.3	0.122328
-4.5	-7.3	0.121811
-4.4	-7.3	0.121301
-4.3	-7.3	0.120798
-4.2	-7.3	0.120304
-4.1	-7.3	0.119818
-4	-7.3	0.119341
-3.9	-7.3	0.118871
-3.8	-7.3	0.118411
-3.7	-7.3	0.117959
-3.6	-7.3	0.117517
-3.5	-7.3	0.117083
-3.4	-7.3	0.116659
-3.3	-7.3	0.116245
-3.2	-7.3	0.11584
-3.1	-7.3	0.115446
-3	-7.3	0.115061
-2.9	-7.3	0.114687
-2.8	-7.3	0.114324
-2.7	-7.3	0.113971
-2.6	-7.3	0.11363
-2.5	-7.3	0.113299
-2.4	-7.3	0.11298
-2.3	-7.3	0.112672
-2.2	-7.3	0.112376
-2.1	-7.3	0.112092
-2	-7.3	0.11182
-1.9	-7.3	0.111561
-1.8	-7.3	0.111313
-1.7	-7.3	0.111078
-1.6	-7.3	0.110856
-1.5	-7.3	0.110646
-1.4	-7.3	0.11045
-1.3	-7.3	0.110266
-1.2	-7.3	0.110096
-1.1	-7.3	0.109939
-1	-7.3	0.109795
-0.9	-7.3	0.109665
-0.8	-7.3	0.109548
-0.7	-7.3	0.109445
-0.6	-7.3	0.109355
-0.5	-7.3	0.109279
-0.4	-7.3	0.109217
-0.3	-7.3	0.109169
-0.2	-7.3	0.109135
-0.1	-7.3	0.109115
1.52933e-14	-7.3	0.109108
0.1	-7.3	0.109116
0.2	-7.3	0.109137
0.3	-7.3	0.109172
0.4	-7.3	0.109221
0.5	-7.3	0.109284
0.6	-7.3	0.109361
0.7	-7.3	0.109451
0.8	-7.3	0.109555
0.9	-7.3	0.109673
1	-7.3	0.109804
1.1	-7.3	0.109948
1.2	-7.3	0.110106
1.3	-7.3	0.110277
1.4	-7.3	0.110461
1.5	-7.3	0.110658
1.6	-7.3	0.110868
1.7	-7.3	0.11109
1.8	-7.3	0.111325
1.9	-7.3	0.111573
2	-7.3	0.111832
2.1	-7.3	0.112104
2.2	-7.3	0.112388
2.3	-7.3	0.112683
2.4	-7.3	0.11299
2.5	-7.3	0.113309
2.6	-7.3	0.113638
2.7	-7.3	0.113979
2.8	-7.3	0.114331
2.9	-7.3	0.114693
3	-7.3	0.115066
3.1	-7.3	0.115449
3.2	-7.3	0.115843
3.3	-7.3	0.116246
3.4	-7.3	0.116659
3.5	-7.3	0.117082
3.6	-7.3	0.117514
3.7	-7.3	0.117956
3.8	-7.3	0.118407
3.9	-7.3	0.118866
4	-7.3	0.119335
4.1	-7.3	0.119812
4.2	-7.3	0.120297
4.3	-7.3	0.120791
4.4	-7.3	0.121293
4.5	-7.3	0.121802
4.6	-7.3	0.12232
4.7	-7.3	0.122845
4.8	-7.3	0.123378
4.9	-7.3	0.123918
5	-7.3	0.124465
5.1	-7.3	0.12502
5.2	-7.3	0.125581
5.3	-7.3	0.126149
5.4	-7.3	0.126724
5.5	-7.3	0.127305
5.6	-7.3	0.127893
5.7	-7.3	0.128488
5.8	-7.3	0.129088
5.9	-7.3	0.129695
6	-7.3	0.130307
6.1	-7.3	0.130926
6.2	-7.3	0.13155
6.3	-7.3	0.13218
6.4	-7.3	0.132816
6.5	-7.3	0.133457
6.6	-7.3	0.134104
6.7	-7.3	0.134756
6.8	-7.3	0.135413
6.9	-7.3	0.136076
7	-7.3	0.136743
7.1	-7.3	0.137416
7.2	-7.3	0.138094
7.3	-7.3	0.138776
7.4	-7.3	0.139464
7.5	-7.3	0.140156
7.6	-7.3	0.140853
7.7	-7.3	0.141555
7.8	-7.3	0.142261
7.9	-7.3	0.142972
8	-7.3	0.143687
8.1	-7.3	0.144407
8.2	-7.3	0.145131
8.3	-7.3	0.14586
8.4	-7.3	0.146593
8.5	-7.3	0.14733
8.6	-7.3	0.148071
8.7	-7.3	0.148817
8.8	-7.3	0.149567
8.9	-7.3	0.150321
9	-7.3	0.151079
9.1	-7.3	0.151841
9.2	-7.3	0.152607
9.3	-7.3	0.153378
9.4	-7.3	0.154152
9.5	-7.3	0.15493
9.6	-7.3	0.155712
9.7	-7.3	0.156499
9.8	-7.3	0.157289
9.9	-7.3	0.158083
10	-7.3	0.15888
10.1	-7.3	0.159682
10.2	-7.3	0.160488
10.3	-7.3	0.161297
10.4	-7.3	0.16211
10.5	-7.3	0.162927
10.6	-7.3	0.163748
10.7	-7.3	0.164573
10.8	-7.3	0.165401
10.9	-7.3	0.166233
11	-7.3	0.167069
11.1	-7.3	0.167909
11.2	-7.3	0.168752
11.3	-7.3	0.169599
11.4	-7.3	0.17045
11.5	-7.3	0.171305
11.6	-7.3	0.172163
11.7	-7.3	0.173025
11.8	-7.3	0.173891
11.9	-7.3	0.174761
12	-7.3	0.175634
12.1	-7.3	0.176511
12.2	-7.3	0.177391
12.3	-7.3	0.178276
12.4	-7.3	0.179164
12.5	-7.3	0.180056
12.6	-7.3	0.180951
12.7	-7.3	0.18185
12.8	-7.3	0.182753
12.9	-7.3	0.18366
13	-7.3	0.18457
13.1	-7.3	0.185484
13.2	-7.3	0.186402
13.3	-7.3	0.187324
13.4	-7.3	0.188249
13.5	-7.3	0.189178
13.6	-7.3	0.19011
13.7	-7.3	0.191047
13.8	-7.3	0.191987
13.9	-7.3	0.192931
14	-7.3	0.193878
14.1	-7.3	0.194829
14.2	-7.3	0.195784
14.3	-7.3	0.196743
14.4	-7.3	0.197706
14.5	-7.3	0.198672
14.6	-7.3	0.199642
14.7	-7.3	0.200616
14.8	-7.3	0.201593
14.9	-7.3	0.202574
15	-7.3	0.203559
15.1	-7.3	0.204548
15.2	-7.3	0.205541
15.3	-7.3	0.206537
15.4	-7.3	0.207537
15.5	-7.3	0.208541
15.6	-7.3	0.209549
15.7	-7.3	0.21056
15.8	-7.3	0.211576
15.9	-7.3	0.212595
16	-7.3	0.213617
16.1	-7.3	0.214644
16.2	-7.3	0.215675
16.3	-7.3	0.216709
16.4	-7.3	0.217747
16.5	-7.3	0.218789
16.6	-7.3	0.219835
16.7	-7.3	0.220885
16.8	-7.3	0.221938
16.9	-7.3	0.222996
17	-7.3	0.224057
17.1	-7.3	0.225122
17.2	-7.3	0.226191
17.3	-7.3	0.227264
17.4	-7.3	0.228341
17.5	-7.3	0.229422
17.6	-7.3	0.230506
17.7	-7.3	0.231594
17.8	-7.3	0.232687
17.9	-7.3	0.233783
18	-7.3	0.234883
18.1	-7.3	0.235987
18.2	-7.3	0.237095
18.3	-7.3	0.238207
18.4	-7.3	0.239323
18.5	-7.3	0.240443
18.6	-7.3	0.241567
18.7	-7.3	0.242694
18.8	-7.3	0.243826
18.9	-7.3	0.244962
19	-7.3	0.246101
19.1	-7.3	0.247245
19.2	-7.3	0.248392
19.3	-7.3	0.249544
19.4	-7.3	0.250699
19.5	-7.3	0.251859
19.6	-7.3	0.253022
19.7	-7.3	0.25419
19.8	-7.3	0.255361
19.9	-7.3	0.256537

-20	-7.2	0.257288
-19.9	-7.2	0.256107
-19.8	-7.2	0.254931
-19.7	-7.2	0.253759
-19.6	-7.2	0.252591
-19.5	-7.2	0.251427
-19.4	-7.2	0.250266
-19.3	-7.2	0.24911
-19.2	-7.2	0.247958
-19.1	-7.2	0.24681
-19	-7.2	0.245665
-18.9	-7.2	0.244525
-18.8	-7.2	0.243388
-18.7	-7.2	0.242256
-18.6	-7.2	0.241127
-18.5	-7.2	0.240003
-18.4	-7.2	0.238882
-18.3	-7.2	0.237766
-18.2	-7.2	0.236653
-18.1	-7.2	0.235544
-18	-7.2	0.234439
-17.9	-7.2	0.233338
-17.8	-7.2	0.232241
-17.7	-7.2	0.231148
-17.6	-7.2	0.230058
-17.5	-7.2	0.228973
-17.4	-7.2	0.227891
-17.3	-7.2	0.226813
-17.2	-7.2	0.22574
-17.1	-7.2	0.22467
-17	-7.2	0.223604
-16.9	-7.2	0.222541
-16.8	-7.2	0.221483
-16.7	-7.2	0.220428
-16.6	-7.2	0.219378
-16.5	-7.2	0.218331
-16.4	-7.2	0.217288
-16.3	-7.2	0.216248
-16.2	-7.2	0.215213
-16.1	-7.2	0.214181
-16	-7.2	0.213153
-15.9	-7.2	0.212129
-15.8	-7.2	0.211109
-15.7	-7.2	0.210093
-15.6	-7.2	0.20908
-15.5	-7.2	0.208071
-15.4	-7.2	0.207066
-15.3	-7.2	0.206065
-15.2	-7.2	0.205067
-15.1	-7.2	0.204073
-15	-7.2	0.203083
-14.9	-7.2	0.202097
-14.8	-7.2	0.201114
-14.7	-7.2	0.200135
-14.6	-7.2	0.19916
-14.5	-7.2	0.198188
-14.4	-7.2	0.197221
-14.3	-7.2	0.196257
-14.2	-7.2	0.195296
-14.1	-7.2	0.19434
-14	-7.2	0.193387
-13.9	-7.2	0.192438
-13.8	-7.2	0.191492
-13.7	-7.2	0.19055
-13.6	-7.2	0.189612
-13.5	-7.2	0.188678
-13.4	-7.2	0.187747
-13.3	-7.2	0.18682
-13.2	-7.2	0.185896
-13.1	-7.2	0.184977
-13	-7.2	0.184061
-12.9	-7.2	0.183148
-12.8	-7.2	0.18224
-12.7	-7.2	0.181335
-12.6	-7.2	0.180433
-12.5	-7.2	0.179536
-12.4	-7.2	0.178642
-12.3	-7.2	0.177751
-12.2	-7.2	0.176865
-12.1	-7.2	0.175982
-12	-7.2	0.175103
-11.9	-7.2	0.174227
-11.8	-7.2	0.173355
-11.7	-7.2	0.172487
-11.6	-7.2	0.171623
-11.5	-7.2	0.170762
-11.4	-7.2	0.169905
-11.3	-7.2	0.169052
-11.2	-7.2	0.168202
-11.1	-7.2	0.167356
-11	-7.2	0.166514
-10.9	-7.2	0.165676
-10.8	-7.2	0.164841
-10.7	-7.2	0.16401
-10.6	-7.2	0.163183
-10.5	-7.2	0.16236
-10.4	-7.2	0.16154
-10.3	-7.2	0.160724
-10.2	-7.2	0.159912
-10.1	-7.2	0.159104
-10	-7.2	0.158299
-9.9	-7.2	0.157499
-9.8	-7.2	0.156702
-9.7	-7.2	0.155909
-9.6	-7.2	0.15512
-9.5	-7.2	0.154334
-9.4	-7.2	0.153553
-9.3	-7.2	0.152776
-9.2	-7.2	0.152002
-9.1	-7.2	0.151233
-9	-7.2	0.150467
-8.9	-7.2	0.149705
-8.8	-7.2	0.148948
-8.7	-7.2	0.148194
-8.6	-7.2	0.147445
-8.5	-7.2	0.146699
-8.4	-7.2	0.145958
-8.3	-7.2	0.145221
-8.2	-7.2	0.144489
-8.1	-7.2	0.14376
-8	-7.2	0.143036
-7.9	-7.2	0.142316
-7.8	-7.2	0.141601
-7.7	-7.2	0.14089
