# R  L  v_R  v_phi   x  y
7.00793 1.43976 -0.0091766 0.205447 3.35939 -6.15025
2.9867 0.661032 0.00743823 0.221325 -0.719674 2.8987
6.86876 1.51538 -0.00787984 0.22062 1.73601 6.64576
2.39148 0.545578 -0.00234032 0.228134 1.62342 1.75605
4.05824 0.93608 -0.0143306 0.230662 1.79059 3.64185
2.13721 0.4798 0.00952952 0.224498 -1.45243 1.56784
4.9174 1.06635 -0.00678026 0.216851 0.311634 4.90752
2.22361 0.492027 0.0134106 0.221274 -1.74269 1.38111
3.77219 0.824892 0.00357077 0.218677 3.76312 0.261438
2.62095 0.605893 -0.00298278 0.231173 2.62055 -0.0460875
5.29264 1.1656 -0.00667986 0.22023 0.934706 -5.20945
5.46545 1.21129 -0.00319963 0.221626 -1.48477 -5.25991
4.0571 0.847485 -0.0100667 0.208889 4.02045 -0.54413
6.12734 1.38407 0.0118398 0.225885 5.71481 -2.21025
9.65333 2.1787 0.00559197 0.225694 7.38922 6.21179
4.03382 0.85302 0.0177707 0.211467 -3.97533 0.684398
6.63772 1.40855 -0.00316846 0.212204 1.18143 -6.53174
6.11109 1.40369 -0.00434481 0.229695 -6.07075 0.70099
3.67361 0.863676 -0.0219836 0.235103 -3.17587 -1.84642
6.98634 1.51993 0.00379283 0.217558 -6.91713 -0.980936
6.46717 1.44993 -8.58903e-05 0.224199 -6.4671 0.0292568
10.7508 2.32324 -0.00974193 0.2161 8.78588 -6.19579
3.22423 0.73578 0.0142556 0.228203 -1.3272 2.9384
6.96237 1.57601 0.00313953 0.226361 6.27604 3.01427
2.81278 0.63184 0.0223556 0.224632 2.79668 0.300496
5.38474 1.12172 0.00716537 0.208315 -5.38469 -0.024595
3.29799 0.727433 -0.0146144 0.220568 -1.54954 -2.9113
5.58804 1.26596 0.00526877 0.226549 2.37384 -5.05877
7.11603 1.52324 0.000974774 0.214057 -0.544559 7.09516
2.70992 0.590946 0.0176754 0.218067 -0.143908 2.7061
10.3768 2.30551 0.00200901 0.22218 0.890596 -10.3385
10.1568 2.1978 -0.00092998 0.216387 9.97169 -1.93031
16.3672 3.62687 0.000120665 0.221594 -11.611 -11.5355
3.02151 0.642579 -0.00462036 0.212668 2.83814 1.03657
4.85034 1.02542 -0.0127078 0.211411 4.3862 2.07051
4.97641 1.00582 -0.00629832 0.202117 -0.0463309 -4.97619
2.01658 0.397789 0.00847637 0.197259 1.60946 1.215
3.13864 0.653739 0.00502676 0.208287 -2.99425 0.941027
2.58298 0.57266 -0.00123217 0.221705 -0.163917 -2.57777
4.11841 0.848548 -0.0120474 0.206038 3.02336 2.79652
3.02421 0.61855 0.00938258 0.204533 -2.91672 0.79911
3.2788 0.695539 0.0058775 0.212132 -1.52307 -2.90358
10.5772 2.36973 0.00690567 0.224042 7.13953 -7.80406
6.5168 1.44204 0.00377214 0.22128 6.516 -0.101793
10.048 2.1583 -0.00822096 0.2148 -9.34424 3.69412
7.02052 1.60598 -0.00430761 0.228755 -1.95702 6.74224
6.28586 1.36074 0.00126134 0.216476 -0.881408 6.22376
3.77299 0.847348 0.00338776 0.224583 -3.77259 -0.0546017
10.2077 2.22408 -0.00749403 0.217883 -2.40669 -9.91992
4.6405 1.0254 0.00104769 0.220968 -2.14941 -4.1127
11.3159 2.47389 -0.00500098 0.218621 -10.8173 3.32199
9.20921 2.03531 0.00162327 0.221008 1.08628 9.14492
6.59818 1.48739 -0.00343729 0.225424 1.66853 -6.38373
3.53892 0.787436 -0.0168587 0.222508 -0.540438 3.49741
8.07228 1.76099 -0.00036175 0.218152 -5.26134 6.12209
8.88727 1.95142 -0.00377269 0.219575 -5.50206 -6.97932
2.16067 0.481683 -0.000794328 0.222932 0.730201 -2.03355
7.59746 1.64947 0.00738062 0.217108 4.79241 5.89527
5.39757 1.18605 -0.00308789 0.219738 -5.39746 -0.0333296
6.37244 1.39487 0.00642311 0.21889 -5.68383 -2.88134
5.33893 1.19509 -0.0144148 0.223844 4.21565 3.27605
3.45055 0.756307 -0.0170662 0.219185 2.43751 2.4423
9.41509 2.07931 0.00223268 0.220849 2.27123 -9.13703
10.7994 2.36431 -0.0122547 0.21893 -7.02575 8.20157
4.0529 0.882072 0.00658307 0.21764 1.70729 3.67575
6.31709 1.45367 0.016145 0.230118 5.48413 3.13527
16.074 3.53337 0.000212619 0.219819 -13.1097 9.30103
7.92895 1.72593 0.00733927 0.217674 -7.52881 2.48702
5.30369 1.1607 -0.00520031 0.218847 3.73245 -3.76802
2.51846 0.526463 0.00881355 0.209041 0.703369 -2.41825
3.9879 0.862447 -0.00579586 0.216266 -1.80992 3.55353
12.5239 2.81107 0.00276652 0.224456 12.2231 -2.72849
4.19394 0.939237 -0.0218967 0.223951 3.50094 2.30923
5.52085 1.23979 -0.014221 0.224566 -4.22238 -3.55686
5.57125 1.21697 -0.00334949 0.218437 1.5574 -5.34915
9.95065 2.20224 -0.00387125 0.221316 -9.29743 -3.54588
2.0128 0.462113 -0.00300259 0.229587 1.71195 -1.05859
3.04081 0.6887 -0.0088685 0.226486 3.04042 -0.0486858
4.82406 1.03046 -0.00247852 0.213608 4.12238 2.5055
2.97035 0.666055 0.00812185 0.224235 0.114152 2.96815
4.5183 0.981762 0.0105444 0.217286 -4.46305 -0.704431
5.29115 1.1794 -0.00640253 0.222901 -2.31277 4.75893
3.3874 0.769765 -0.00624593 0.227243 -2.73105 2.00396
4.30366 0.928925 0.00388677 0.215846 -2.46766 -3.52592
11.0217 2.43924 -0.00221044 0.221313 -6.89422 8.59926
8.80246 1.80628 -0.00222053 0.205202 3.47164 -8.08895
4.1917 0.918506 0.000569274 0.219125 0.541026 -4.15664
7.92078 1.71245 -0.00737263 0.216198 3.72896 6.9881
4.38105 0.987719 -0.00920816 0.225453 2.59364 3.53081
2.44103 0.547332 -0.0161305 0.224222 2.02456 -1.36373
9.81741 2.16709 -0.00379491 0.22074 -6.13406 7.66518
2.87013 0.641944 -0.0237537 0.223664 -2.12399 1.93037
3.48321 0.816527 0.0049877 0.234418 1.59818 3.09492
3.43652 0.751643 -0.00508014 0.218722 1.72957 2.96956
2.94599 0.665265 -0.00905085 0.22582 2.93869 0.207388
6.98885 1.53754 0.018607 0.219999 6.97693 0.408096
4.8964 1.09852 -0.00316107 0.224352 4.34593 2.25558
2.50717 0.549124 -0.0112238 0.219022 2.38111 -0.784981
6.671 1.44232 -0.00553437 0.216208 3.53272 5.65881
5.48844 1.22319 -0.0137589 0.222866 -5.43325 0.776372
5.27436 1.11112 0.0168328 0.210665 4.60842 2.56543
3.43558 0.773247 0.0280313 0.22507 -1.05085 3.27092
3.08319 0.703041 0.0065417 0.228024 -3.06155 -0.364636
7.37479 1.65799 0.00625482 0.224819 -3.73087 6.36145
3.41448 0.791015 0.00166482 0.231664 2.25676 -2.56237
2.30798 0.468939 -0.0151639 0.203181 2.25602 -0.486994
2.4426 0.59005 -0.00429796 0.241566 2.34602 0.680058
2.46107 0.520755 0.00713316 0.211597 2.09658 1.28889
2.52627 0.510008 -0.0192492 0.201882 -0.125576 2.52315
4.98396 1.05515 0.0280463 0.21171 4.17718 2.71864
3.1924 0.718159 0.00341778 0.224959 1.37608 -2.8806
7.9102 1.71123 0.00345867 0.216332 -4.07474 6.77995
5.12149 1.09005 0.00255177 0.212839 5.09215 0.547394
6.04258 1.29446 -0.00993943 0.214222 -1.35788 5.88803
4.51294 1.0435 -0.020325 0.231224 3.4576 2.90028
10.4155 2.31837 0.00402797 0.222589 -10.3364 1.28117
10.8362 2.34895 0.0012182 0.216769 -10.3233 3.29426
3.47121 0.75606 0.00187216 0.217809 -1.5867 3.08734
2.44311 0.506547 0.00301834 0.207337 0.175271 -2.43681
3.0495 0.691674 -0.0297535 0.226816 -2.79613 -1.217
3.12589 0.678527 0.00249204 0.217067 2.7261 -1.52956
2.28015 0.523029 -0.0242038 0.229383 0.103963 2.27778
5.15333 1.10853 -0.00522754 0.215109 -4.49148 2.52654
5.20853 1.16045 -0.00467362 0.222798 -0.69202 -5.16235
3.21099 0.664158 0.00999322 0.206839 -0.941701 -3.06979
4.52021 0.986228 0.00820065 0.218182 3.66771 -2.64202
4.45479 0.981667 0.00938615 0.220362 -4.06868 -1.81413
4.5587 0.996248 -0.0135199 0.218538 4.34599 1.37627
5.74384 1.24707 0.0109951 0.217114 -4.99647 2.8332
6.17956 1.39362 -0.00493539 0.22552 -1.68759 5.94466
4.01343 0.86847 0.00697308 0.216391 -0.0979506 4.01223
12.2308 2.69453 -0.00155373 0.220306 -11.6006 -3.8754
3.74559 0.861634 -0.00135661 0.23004 2.71009 -2.58551
3.06013 0.699498 -0.00502882 0.228584 3.05717 -0.134641
3.25967 0.750904 0.0134272 0.230362 1.40335 -2.94212
15.0321 3.32644 -0.00386866 0.22129 4.84921 14.2284
4.54941 0.939426 0.00109565 0.206494 3.89866 -2.34469
8.83764 1.93915 0.00271293 0.219419 2.62973 8.43732
2.05336 0.46993 0.00660146 0.228859 -1.64356 1.23084
6.23649 1.40889 -0.018555 0.225911 -3.54799 -5.12889
5.71818 1.2455 0.00329654 0.217813 2.30001 -5.23522
3.73303 0.805398 -0.00151314 0.215749 -1.59548 -3.37491
5.70023 1.28062 -0.00681311 0.224662 -3.47077 -4.52177
5.2849 1.14528 0.00781105 0.216709 -4.15138 -3.27051
2.59427 0.53899 0.0121862 0.207762 -0.727449 -2.49019
4.94346 1.00786 -0.00120226 0.203877 4.94252 -0.0964543
3.00644 0.679787 0.019018 0.226111 2.78371 -1.13561
4.58981 0.969336 0.0250008 0.211193 -2.56262 -3.80779
12.4368 2.69377 0.000435702 0.216597 3.56306 11.9155
12.7759 2.76661 0.00449307 0.21655 12.7747 -0.171435
10.7113 2.33818 -0.00262429 0.21829 3.34782 10.1747
2.80475 0.644637 -0.00351717 0.229838 -2.68799 0.800817
5.4803 1.18731 0.00107904 0.21665 5.1968 -1.73983
8.05865 1.76358 -0.00840546 0.218843 5.44158 5.94399
7.65217 1.67709 -0.0113762 0.219165 2.82648 7.11103
3.26195 0.719672 0.0177966 0.220626 1.18395 -3.0395
4.69547 1.00215 0.00726819 0.213428 -3.99977 -2.45954
6.00636 1.322 -0.00104416 0.220101 -2.76719 -5.33095
3.23677 0.716364 0.0263073 0.221321 3.14881 -0.749439
8.57498 1.87093 0.00596069 0.218184 7.27458 -4.5399
3.20246 0.690024 -0.00322942 0.215467 -2.9623 -1.21678
7.76421 1.67054 0.0116081 0.215159 1.70173 7.57543
2.42757 0.496995 0.00342992 0.20473 2.26452 -0.874654
2.88223 0.653969 0.00130873 0.226897 1.87651 2.18768
5.57339 1.21211 -0.0010878 0.217481 3.69979 4.16824
3.57412 0.741413 -0.00730236 0.207439 -3.27956 -1.42086
2.27301 0.493407 -0.0132421 0.217072 2.2671 0.163841
7.23702 1.62192 -0.00313211 0.224114 1.90593 6.98154
15.5276 3.38491 0.000973229 0.217994 8.57247 12.9467
3.26259 0.704002 -0.00154162 0.21578 -2.67223 -1.87182
2.32489 0.513766 -0.00773313 0.220985 0.07792 2.32359
4.79581 1.02722 -0.0281509 0.214192 -1.65123 4.50258
10.8093 2.38297 0.00534938 0.220455 9.07024 -5.87978
8.56883 1.88843 -0.00480256 0.220384 3.6918 7.73276
9.18995 2.06038 -0.0124893 0.224199 -8.54966 3.37022
3.39445 0.727862 -0.0100576 0.214427 -1.34806 3.11529
5.85712 1.24511 -0.0124916 0.21258 -3.85197 -4.41227
4.91944 1.02224 0.00981004 0.207795 4.16594 -2.61646
4.12642 0.864961 0.00331566 0.209615 -0.429529 4.104
3.71815 0.800415 0.013879 0.215272 3.58189 -0.997353
3.97106 0.829424 0.0102087 0.208867 2.52658 3.06361
2.90471 0.658354 0.00293198 0.22665 1.62193 -2.40971
10.5931 2.35186 0.00586888 0.222019 0.898409 10.5549
3.93244 0.855644 -0.00810075 0.217586 -1.79368 -3.49954
2.42321 0.505082 -0.0103478 0.208435 2.31667 0.710623
3.45419 0.753391 0.0167075 0.218109 -3.3143 -0.973059
5.21481 1.11612 0.011593 0.214029 0.575024 5.18301
4.2596 0.957973 0.00514593 0.224898 2.07704 3.71888
7.77312 1.64086 0.00472188 0.211095 -6.70313 -3.93565
7.72092 1.71477 0.00606163 0.222094 2.26953 -7.37983
2.84448 0.596737 -0.00868794 0.209788 0.135104 -2.84127
6.81344 1.49671 0.00765316 0.21967 -6.7356 1.02697
5.75247 1.25809 0.0130488 0.218704 4.60786 3.44362
4.96634 1.08462 0.00158549 0.218395 -4.07891 -2.83321
3.26733 0.705917 0.00325242 0.216053 0.883132 -3.14571
4.52105 0.944399 -0.00560673 0.208889 0.706724 -4.46547
7.52378 1.61933 0.00328784 0.215229 6.08956 4.41866
5.46739 1.20754 0.00380007 0.220863 5.26528 -1.47283
9.17874 2.00302 0.00463769 0.218223 -1.99409 -8.95951
6.03475 1.31831 0.00641928 0.218453 -4.41737 -4.11156
2.97187 0.651427 -0.0128571 0.219198 -2.97008 0.103203
2.5734 0.561002 -0.00255136 0.218001 1.28898 -2.22731
7.93283 1.74023 -0.00794377 0.219371 7.46147 2.69375
4.71741 1.04928 0.0147521 0.222427 0.70956 4.66374
2.83333 0.58859 -0.00740005 0.207738 -1.35106 2.49046
6.44067 1.35154 -0.0026839 0.209844 -3.85504 -5.15955
9.04623 1.93902 -0.00842128 0.214345 -9.019 -0.701403
4.82149 1.10977 -0.00438068 0.230171 -4.40688 -1.95607
5.00472 1.0469 -0.0190663 0.209183 -1.35625 -4.81744
2.7662 0.551315 0.00570817 0.199304 2.57174 -1.01883
2.48579 0.536444 -0.00650973 0.215804 -0.0713231 -2.48477
11.7853 2.52329 -0.000859397 0.214105 10.1739 -5.94848
2.70624 0.565929 -0.00686102 0.20912 2.55529 0.891211
3.43173 0.71646 0.00688395 0.208775 -2.1128 2.70422
4.0262 0.883774 0.00978368 0.219506 2.82031 2.87335
2.2093 0.493204 0.002365 0.22324 -1.70773 -1.40167
5.11199 1.13961 -0.010994 0.222929 -4.43153 -2.54835
4.37871 0.985104 0.00508744 0.224976 1.45728 -4.1291
2.25801 0.458863 -0.0401941 0.203216 2.07702 0.885789
2.72306 0.545204 0.00545347 0.200217 2.08323 1.75363
2.88128 0.656081 -0.00517521 0.227705 0.155069 2.8771
7.96007 1.76407 -0.000943556 0.221614 2.20149 -7.64959
7.33328 1.66573 0.0123118 0.227147 -5.71773 -4.59179
4.20558 0.883161 -0.0200222 0.209997 -0.0324529 4.20546
6.46939 1.3998 -0.00543627 0.216373 -3.04529 5.70782
2.8929 0.597651 0.00453392 0.206592 -1.51122 2.4668
5.37442 1.21072 0.00241149 0.225276 1.85844 5.04287
4.62313 0.980264 -0.0156686 0.212035 -0.147041 4.62079
4.96632 1.04304 0.00207204 0.210023 -3.55493 3.46797
5.04877 1.08108 0.0118429 0.214127 -4.81413 1.52125
10.0027 2.13265 0.00350423 0.213209 -2.29946 9.73477
13.2988 2.90224 -0.00381237 0.218233 -10.096 8.65618
6.55483 1.43083 -0.00947087 0.218287 -3.5386 -5.51762
2.82627 0.656799 -0.00911564 0.232391 1.1527 -2.58052
2.53971 0.603027 -0.0225151 0.237439 0.350773 2.51537
9.04838 1.94485 0.00790279 0.214939 -0.92426 9.00105
4.70262 0.963614 0.0158784 0.20491 -2.69175 3.85605
17.3428 3.82736 0.00515276 0.220689 -1.8882 17.2397
4.05805 0.925139 0.00745985 0.227976 -0.341962 -4.04362
5.04356 1.07531 -0.00216971 0.213204 3.65177 -3.47881
2.05453 0.434111 0.0196596 0.211295 1.29004 -1.59903
9.76763 2.13054 0.00565511 0.218122 2.50175 -9.44181
2.44549 0.531476 -0.0024397 0.217329 -1.49221 1.93746
6.28175 1.33601 -0.0144546 0.212681 -2.0831 5.92631
8.51039 1.88592 0.00392878 0.221602 -5.53184 -6.46726
2.59063 0.569876 0.00485869 0.219976 2.12299 1.48467
4.50589 0.989789 -0.020204 0.219665 -4.31834 1.28647
7.68187 1.66669 -0.00289875 0.216964 6.58444 3.95679
2.67722 0.596985 -0.0146577 0.222987 -1.41233 -2.27439
2.8198 0.588952 0.00729282 0.208863 -1.02849 -2.62554
2.49166 0.559703 -0.0127618 0.224631 0.8857 2.32893
7.69891 1.62499 -0.0102953 0.211067 -0.199275 -7.69633
2.58651 0.5597 0.00141363 0.216392 -2.46992 0.767814
6.56412 1.40949 0.0115588 0.214727 6.54908 -0.444089
4.18024 0.915372 0.0101001 0.218976 0.770518 4.10862
3.32236 0.690017 0.021497 0.207689 1.48026 -2.97437
8.78428 1.92268 -0.00721631 0.218877 -5.44947 -6.88963
2.56198 0.564733 -0.0264704 0.220428 0.0307877 2.5618
2.47551 0.570729 0.0151916 0.23055 -0.991726 -2.26817
6.03912 1.41216 -0.00399102 0.233835 -1.05484 -5.94628
7.01771 1.50695 -0.00713257 0.214735 -0.100012 -7.017
2.52951 0.594483 -0.0182549 0.235019 -0.139218 2.52568
2.1533 0.470266 0.028886 0.218393 -2.14939 -0.129817
8.51802 1.87585 0.00357941 0.220222 1.51331 8.38251
3.87453 0.879056 0.01486 0.226881 -2.37138 -3.06407
17.9236 3.97702 -0.00157702 0.221887 9.31727 -15.3116
2.8143 0.613069 0.0404922 0.217841 2.11307 1.85882
5.0704 1.05837 0.00820187 0.208735 -4.73761 1.80666
9.71215 2.11973 -0.00531917 0.218256 -9.4982 -2.0273
10.7245 2.31651 0.00383039 0.216002 10.0142 3.83814
5.50355 1.17348 -0.00835872 0.213222 4.66974 -2.91249
9.11088 2.03758 0.00344653 0.223642 1.42053 8.99946
9.84471 2.1741 0.00710544 0.22084 8.74542 -4.5206
2.12277 0.447507 -0.00445229 0.210813 -1.96716 0.79779
12.0744 2.65202 -0.00253424 0.219639 0.423189 -12.067
4.78477 1.11162 -0.00473452 0.232324 3.36157 3.40498
10.1747 2.17776 0.00666349 0.214038 9.62839 -3.28907
4.01799 0.889563 0.0197428 0.221395 -3.80624 1.28716
7.92934 1.69146 0.0156344 0.213317 6.53629 -4.48902
5.11008 1.1374 0.00690419 0.222581 3.60886 3.61788
8.76783 1.91269 7.34866e-05 0.218149 8.68572 -1.19715
2.57837 0.558726 -0.0250079 0.216698 2.12154 1.46528
7.15972 1.58923 0.00135973 0.221968 2.24034 -6.80018
5.30403 1.15373 -0.00282133 0.217519 2.31568 -4.77183
7.43582 1.63476 -0.0136223 0.219849 7.19434 1.87961
10.2897 2.25084 0.0027813 0.218747 -3.95406 9.49962
6.92552 1.45284 -0.00976512 0.20978 4.93175 4.86217
4.35009 0.964261 -0.0206853 0.221665 -3.2875 -2.84879
4.31413 0.975397 0.00255416 0.226094 2.78817 -3.29208
12.6152 2.73568 0.00507659 0.216855 9.08294 8.75465
5.12359 1.12747 0.00911884 0.220054 -1.29758 -4.95656
5.16531 1.17814 -0.00701767 0.228087 -5.07418 -0.965979
5.40891 1.20315 0.0175594 0.222438 -5.17713 -1.56639
11.5938 2.56046 -0.00142041 0.220847 -10.8527 -4.07883
2.23056 0.497662 0.0159463 0.223111 -2.04378 0.893506
2.58893 0.530537 0.00179522 0.204925 1.90586 1.75222
4.86792 1.02698 0.00561054 0.210968 1.45743 4.64463
3.18801 0.72389 0.00367131 0.227067 2.5037 1.97355
3.82881 0.815018 0.0119195 0.212865 3.75187 -0.763739
3.35935 0.761915 -0.00206821 0.226804 -3.33766 -0.381162
4.26046 0.934289 -0.0172054 0.219293 1.8352 -3.84494
3.95815 0.862117 0.00131608 0.217808 3.87638 0.800361
5.25835 1.1486 -0.00293353 0.218434 -0.494073 -5.23509
3.81304 0.868995 -0.00263744 0.227901 3.49313 1.52883
4.59161 0.984567 0.00281347 0.214428 -1.06739 -4.46582
8.66238 1.89203 0.00671147 0.218419 -7.70052 3.96722
3.00436 0.624033 0.00787574 0.207709 1.89236 2.33348
8.9274 1.93934 -0.00210083 0.217235 3.3658 8.2686
7.85088 1.76463 -0.00136643 0.224769 -2.20846 7.53386
4.40582 0.942378 -0.000106075 0.213894 0.374998 4.38983
4.19177 0.88965 -0.0027299 0.212237 3.0513 -2.8741
5.39928 1.10938 -0.00683418 0.205469 1.18591 5.26743
2.87163 0.615293 -0.00746565 0.214266 0.51015 2.82595
2.0747 0.444695 -0.0152708 0.214342 1.90552 -0.820593
7.74608 1.66899 0.00153481 0.215462 0.153331 7.74456
13.5798 2.98363 -0.00250034 0.219711 8.29951 -10.7484
5.09802 1.12706 -0.00687041 0.221078 -5.04421 -0.738726
2.87095 0.66189 0.00447212 0.230548 -2.09255 1.96559
3.76253 0.839438 0.00625758 0.223105 -0.147103 -3.75965
3.15885 0.689779 0.0143494 0.218364 -2.58276 -1.81871
2.18565 0.46074 0.0226138 0.210803 -2.18402 0.0843452
2.78991 0.620881 -0.00708183 0.222545 2.45439 -1.32649
3.18182 0.710066 -0.0115932 0.223164 -2.18306 2.31479
5.88353 1.25374 -0.00653954 0.213093 -0.635324 5.84913
4.3749 0.942922 0.0165779 0.21553 -2.30143 3.72064
4.61954 1.06088 -6.54963e-05 0.22965 2.10772 4.11068
10.6275 2.26894 0.00358629 0.213497 -10.2614 -2.76537
3.0897 0.730829 -0.00125121 0.236537 -0.997121 -2.92438
9.16588 2.02524 -0.00443073 0.220954 8.85597 2.3633
5.92311 1.28332 -0.00690091 0.216663 5.3036 2.63724
7.42971 1.71059 -0.0139404 0.230237 6.3387 3.87575
2.34033 0.49675 0.000876613 0.212256 -2.28779 -0.493108
5.16309 1.15897 -0.00166892 0.224472 4.85539 -1.75577
2.67478 0.576241 -0.0221023 0.215435 -2.66668 -0.207997
6.05556 1.29871 0.0067402 0.214466 5.88922 1.40954
2.39034 0.523173 -0.00779742 0.21887 1.56591 1.806
5.24051 1.13825 0.00128511 0.217202 -5.22811 -0.360414
4.28576 0.960148 -0.00114072 0.224032 -4.19011 -0.900407
2.95146 0.689006 -0.0055181 0.233446 -2.90891 -0.499306
13.5853 2.95513 -0.000476503 0.217523 4.78178 -12.716
10.7504 2.35775 0.000620561 0.219317 6.47881 -8.57884
3.3395 0.730248 0.0085651 0.21867 -2.83605 -1.76326
3.69294 0.84672 0.00800269 0.229281 -0.878894 -3.58683
3.8118 0.793481 -0.0101174 0.208164 2.41984 2.9452
4.43514 0.928997 0.00309371 0.209463 -3.97062 -1.97603
6.57377 1.48751 0.00279834 0.226279 6.0002 2.68554
4.7342 1.05339 -0.00916709 0.222507 0.490302 -4.70874
5.57993 1.19755 0.00376512 0.214617 -0.68661 5.53753
3.10829 0.62889 -0.0273715 0.202327 1.78074 2.54763
4.12965 0.911098 -0.00848163 0.220624 3.12423 -2.70058
6.37513 1.3968 0.0166502 0.219101 -1.52368 -6.19037
4.52859 1.00829 0.0143447 0.222651 -4.38122 1.14589
5.38192 1.20421 -0.00907948 0.223752 5.32771 0.761946
2.2857 0.475421 0.0407651 0.207998 1.6302 1.60214
11.2369 2.47023 0.00358329 0.219831 -11.2343 0.243363
2.03695 0.464355 0.00312964 0.227966 -0.147501 2.0316
3.46187 0.720232 -0.000853886 0.208047 0.146454 -3.45877
3.48797 0.711565 0.013739 0.204005 2.83628 2.03014
3.31417 0.694131 -0.0147126 0.209444 -1.97665 2.66018
2.52801 0.539691 0.0102553 0.213484 1.54108 -2.00398
11.1324 2.47183 -0.00623083 0.222039 -5.3079 -9.78553
5.13725 1.15762 -0.00500115 0.225338 3.19757 4.02081
3.35865 0.80135 0.0150167 0.238593 2.52519 2.21449
7.96842 1.77585 0.00765964 0.222862 -4.70563 -6.43061
9.93684 2.15998 0.00139177 0.217371 9.88265 1.03632
5.68743 1.25052 -0.00497491 0.219875 -1.4016 -5.51202
6.77129 1.50779 0.000672768 0.222675 6.55476 1.69866
3.11478 0.683938 -0.0230597 0.219578 2.15462 -2.24933
5.03985 1.10637 0.00175154 0.219524 4.67304 -1.88752
12.8756 2.80747 0.00626925 0.218047 -11.819 5.10786
5.84091 1.25016 0.00523507 0.214036 -5.24305 2.57422
7.62424 1.73334 -0.00795481 0.227346 5.78101 4.9708
4.58304 0.94812 0.0138687 0.206876 -4.4181 -1.21847
3.89432 0.852492 -0.000658467 0.218907 3.02437 -2.45335
8.79233 1.88045 4.4622e-05 0.213873 7.68945 4.2635
3.48106 0.761153 0.00559589 0.218656 -2.93397 1.87339
8.94544 2.00681 -0.00666077 0.224339 8.73838 1.91354
8.86391 1.92633 0.00701168 0.217323 -0.475922 8.85112
10.3666 2.23664 0.00549238 0.215753 1.29233 -10.2858
2.0488 0.45491 -0.000319456 0.222037 -2.04756 0.0711795
3.18139 0.669655 0.00366828 0.210491 -3.11088 -0.666094
4.04612 0.891686 0.00846641 0.22038 -3.59967 -1.84757
2.86724 0.604551 -0.0121607 0.210848 2.40798 1.5565
3.04683 0.656975 0.0120179 0.215626 1.70069 2.52801
2.00898 0.424069 -0.00381192 0.211087 -1.94857 0.488963
3.23951 0.691588 0.00752176 0.213485 1.68876 2.76451
6.46308 1.42012 -0.0136807 0.219728 1.51453 -6.28312
6.16207 1.38832 0.0120296 0.225302 -5.94613 1.61699
4.06886 0.887626 0.00861842 0.218151 -3.40647 2.22523
2.6059 0.599371 0.00881636 0.230005 -2.44401 0.904191
9.31419 2.04875 0.00836508 0.21996 0.920791 9.26856
3.62013 0.817628 -0.0138172 0.225856 -0.129206 3.61782
11.1918 2.48046 -0.00116002 0.221631 -10.9508 -2.31004
5.90137 1.2969 0.00119387 0.219763 -4.13787 -4.20763
7.99393 1.82822 -0.0101229 0.228701 -3.40753 7.2313
8.70718 1.9773 0.00201801 0.227088 -7.54673 -4.34302
8.01579 1.66696 -0.0102453 0.207959 6.34911 4.89302
3.96817 0.863093 -0.00411018 0.217504 3.96206 0.220065
5.77902 1.26441 -0.00589023 0.218794 -5.65083 1.21044
3.98246 0.83901 -0.0180297 0.210676 -3.88852 0.85989
10.7364 2.34994 0.00366116 0.218877 10.5001 2.24013
6.28419 1.41301 0.00573555 0.224851 -0.546504 -6.26038
2.41937 0.527795 -0.00111076 0.218153 -0.34778 2.39425
6.12934 1.32095 -0.00137809 0.215512 -2.65818 -5.52294
3.3021 0.729229 0.00292243 0.220838 3.23592 0.657823
9.54963 2.08231 -0.00365694 0.218052 6.29633 -7.17995
4.99179 1.04458 0.00013499 0.209259 -2.37964 4.38809
4.90661 1.02088 -0.0225682 0.208061 -2.37477 -4.29364
7.40726 1.70081 0.00987982 0.229614 1.05571 -7.33164
3.29999 0.732722 -0.00865055 0.222038 -2.17593 -2.48098
4.50479 0.938624 -0.00996695 0.208361 3.59207 2.71848
6.63406 1.43883 0.0169321 0.216885 5.30684 3.98098
8.07397 1.74038 -0.00202523 0.215554 -8.0499 0.623025
5.79071 1.24946 -0.00336332 0.21577 5.09562 -2.75081
